,city,state_id,state_name,state_name_id
23600,Elgin,PA,Pennsylvania,Elgin PA
23601,Birmingham,MO,Missouri,Birmingham MO
23602,Frierson,LA,Louisiana,Frierson LA
23603,Ute Park,NM,New Mexico,Ute Park NM
23604,Wilmore,PA,Pennsylvania,Wilmore PA
23605,Whittier,AK,Alaska,Whittier AK
23606,Mekoryuk,AK,Alaska,Mekoryuk AK
23607,McBride,MI,Michigan,McBride MI
23608,Noma,FL,Florida,Noma FL
23609,Flasher,ND,North Dakota,Flasher ND
23610,Litchfield,CA,California,Litchfield CA
23611,Bruce,SD,South Dakota,Bruce SD
23612,Slayden,TN,Tennessee,Slayden TN
23613,Chatham,MI,Michigan,Chatham MI
23614,Stillwater,PA,Pennsylvania,Stillwater PA
23615,Chula,MO,Missouri,Chula MO
23616,Hanover,NM,New Mexico,Hanover NM
23617,Little Sturgeon,WI,Wisconsin,Little Sturgeon WI
23618,Windom,TX,Texas,Windom TX
23619,Adair,IL,Illinois,Adair IL
23620,Hiseville,KY,Kentucky,Hiseville KY
23621,Halliday,ND,North Dakota,Halliday ND
23622,Van Wert,IA,Iowa,Van Wert IA
23623,Kenilworth,UT,Utah,Kenilworth UT
23624,Edgerton,WY,Wyoming,Edgerton WY
23625,Blodgett,MO,Missouri,Blodgett MO
23626,Chupadero,NM,New Mexico,Chupadero NM
23627,Storden,MN,Minnesota,Storden MN
23628,Reevesville,SC,South Carolina,Reevesville SC
23629,Spurgeon,IN,Indiana,Spurgeon IN
23630,Clutier,IA,Iowa,Clutier IA
23631,Karns City,PA,Pennsylvania,Karns City PA
23632,Smolan,KS,Kansas,Smolan KS
23633,Moorhead,IA,Iowa,Moorhead IA
23634,Pennington,AL,Alabama,Pennington AL
23635,Gold Hill,CO,Colorado,Gold Hill CO
23636,Summit,OR,Oregon,Summit OR
23637,Belk,AL,Alabama,Belk AL
23638,Madison,MD,Maryland,Madison MD
23639,Halifax,NC,North Carolina,Halifax NC
23640,Acampo,CA,California,Acampo CA
23641,Belle Mead,NJ,New Jersey,Belle Mead NJ
23642,Canadian,OK,Oklahoma,Canadian OK
23643,Froid,MT,Montana,Froid MT
23644,Buncombe,IL,Illinois,Buncombe IL
23645,Frederika,IA,Iowa,Frederika IA
23646,Benedict,MD,Maryland,Benedict MD
23647,Creston,NE,Nebraska,Creston NE
23648,Cameron,LA,Louisiana,Cameron LA
23649,Pollard,AR,Arkansas,Pollard AR
23650,Black,AL,Alabama,Black AL
23651,Jackson,NE,Nebraska,Jackson NE
23652,Standard,IL,Illinois,Standard IL
23653,Goree,TX,Texas,Goree TX
23654,Hayes Center,NE,Nebraska,Hayes Center NE
23655,Tuscumbia,MO,Missouri,Tuscumbia MO
23656,Wellman,TX,Texas,Wellman TX
23657,Big Island,VA,Virginia,Big Island VA
23658,Lunenburg,VA,Virginia,Lunenburg VA
23659,Yeehaw Junction,FL,Florida,Yeehaw Junction FL
23660,College Springs,IA,Iowa,College Springs IA
23661,Brinson,GA,Georgia,Brinson GA
23662,Falling Spring,WV,West Virginia,Falling Spring WV
23663,Gary,MN,Minnesota,Gary MN
23664,Vermilion,IL,Illinois,Vermilion IL
23665,Guide Rock,NE,Nebraska,Guide Rock NE
23666,Nauvoo,AL,Alabama,Nauvoo AL
23667,Braman,OK,Oklahoma,Braman OK
23668,Industry,CA,California,Industry CA
23669,Cottonwood,TX,Texas,Cottonwood TX
23670,Fort Yates,ND,North Dakota,Fort Yates ND
23671,Haywood City,MO,Missouri,Haywood City MO
23672,Bluewater Acres,NM,New Mexico,Bluewater Acres NM
23673,Yellow Bluff,AL,Alabama,Yellow Bluff AL
23674,Egg Harbor,WI,Wisconsin,Egg Harbor WI
23675,Tappen,ND,North Dakota,Tappen ND
23676,Matoaka,WV,West Virginia,Matoaka WV
23677,Koliganek,AK,Alaska,Koliganek AK
23678,Capulin,CO,Colorado,Capulin CO
23679,Surrency,GA,Georgia,Surrency GA
23680,Elbert,CO,Colorado,Elbert CO
23681,Trail Side,CO,Colorado,Trail Side CO
23682,De Smet,ID,Idaho,De Smet ID
23683,Pine Village,IN,Indiana,Pine Village IN
23684,Seaton,IL,Illinois,Seaton IL
23685,San Jon,NM,New Mexico,San Jon NM
23686,St. Johns,OH,Ohio,St. Johns OH
23687,Garland,WY,Wyoming,Garland WY
23688,Highwood,MT,Montana,Highwood MT
23689,Bethel,DE,Delaware,Bethel DE
23690,Monterey,IN,Indiana,Monterey IN
23691,White Mountain,AK,Alaska,White Mountain AK
23692,Barnett,MO,Missouri,Barnett MO
23693,Glendo,WY,Wyoming,Glendo WY
23694,Bulpitt,IL,Illinois,Bulpitt IL
23695,Oldtown,ID,Idaho,Oldtown ID
23696,Hanston,KS,Kansas,Hanston KS
23697,Altamont,MO,Missouri,Altamont MO
23698,Glenfield,PA,Pennsylvania,Glenfield PA
23699,Rollins,MT,Montana,Rollins MT
23700,Chugwater,WY,Wyoming,Chugwater WY
23701,Haviland,OH,Ohio,Haviland OH
23702,Hull,GA,Georgia,Hull GA
23703,Alvord,IA,Iowa,Alvord IA
23704,Stoutland,MO,Missouri,Stoutland MO
23705,Grantville,KS,Kansas,Grantville KS
23706,Samburg,TN,Tennessee,Samburg TN
23707,Keensburg,IL,Illinois,Keensburg IL
23708,Des Lacs,ND,North Dakota,Des Lacs ND
23709,Baileyville,KS,Kansas,Baileyville KS
23710,Blanchard,ID,Idaho,Blanchard ID
23711,Garfield,GA,Georgia,Garfield GA
23712,Sobieski,MN,Minnesota,Sobieski MN
23713,South Salem,OH,Ohio,South Salem OH
23714,Nathalie,VA,Virginia,Nathalie VA
23715,Danville,MD,Maryland,Danville MD
23716,Gibson Flats,MT,Montana,Gibson Flats MT
23717,Koshkonong,MO,Missouri,Koshkonong MO
23718,Macedonia,AL,Alabama,Macedonia AL
23719,Tenstrike,MN,Minnesota,Tenstrike MN
23720,Tokeland,WA,Washington,Tokeland WA
23721,Sellers,SC,South Carolina,Sellers SC
23722,Mosby,MO,Missouri,Mosby MO
23723,Oakdale,IL,Illinois,Oakdale IL
23724,Torreon,NM,New Mexico,Torreon NM
23725,La Paloma Ranchettes,TX,Texas,La Paloma Ranchettes TX
23726,Blairsburg,IA,Iowa,Blairsburg IA
23727,Belvue,KS,Kansas,Belvue KS
23728,Barkeyville,PA,Pennsylvania,Barkeyville PA
23729,Parkersburg,IL,Illinois,Parkersburg IL
23730,Hallwood,VA,Virginia,Hallwood VA
23731,Westcreek,CO,Colorado,Westcreek CO
23732,Taylor,NE,Nebraska,Taylor NE
23733,La Fayette,IL,Illinois,La Fayette IL
23734,Norris,IL,Illinois,Norris IL
23735,Amasa,MI,Michigan,Amasa MI
23736,Moore,TX,Texas,Moore TX
23737,Jacksonport,AR,Arkansas,Jacksonport AR
23738,Lyden,NM,New Mexico,Lyden NM
23739,Phillipsburg,MO,Missouri,Phillipsburg MO
23740,Wakulla,NC,North Carolina,Wakulla NC
23741,Macy,IN,Indiana,Macy IN
23742,Lewellen,NE,Nebraska,Lewellen NE
23743,Elkton,OR,Oregon,Elkton OR
23744,Autryville,NC,North Carolina,Autryville NC
23745,Belspring,VA,Virginia,Belspring VA
23746,Butters,NC,North Carolina,Butters NC
23747,Blodgett Mills,NY,New York,Blodgett Mills NY
23748,Edenborn,PA,Pennsylvania,Edenborn PA
23749,Hancocks Bridge,NJ,New Jersey,Hancocks Bridge NJ
23750,Mount Sterling,WI,Wisconsin,Mount Sterling WI
23751,Melvin,IA,Iowa,Melvin IA
23752,Grayling,AK,Alaska,Grayling AK
23753,Kellyton,AL,Alabama,Kellyton AL
23754,Barnard,MO,Missouri,Barnard MO
23755,Independence,UT,Utah,Independence UT
23756,Peterson,MN,Minnesota,Peterson MN
23757,Thompsonville,TX,Texas,Thompsonville TX
23758,Caney,OK,Oklahoma,Caney OK
23759,Big Creek,CA,California,Big Creek CA
23760,Oakwood,MO,Missouri,Oakwood MO
23761,Fordville,ND,North Dakota,Fordville ND
23762,Goodlow,TX,Texas,Goodlow TX
23763,Silver Creek,MS,Mississippi,Silver Creek MS
23764,Jeff,KY,Kentucky,Jeff KY
23765,Westgate,IA,Iowa,Westgate IA
23766,Aucilla,FL,Florida,Aucilla FL
23767,Batchtown,IL,Illinois,Batchtown IL
23768,Burbank,OH,Ohio,Burbank OH
23769,Ca̱on,NM,New Mexico,Ca̱on NM
23770,Lebanon,KS,Kansas,Lebanon KS
23771,Ellsworth,IL,Illinois,Ellsworth IL
23772,Loachapoka,AL,Alabama,Loachapoka AL
23773,Bienville,LA,Louisiana,Bienville LA
23774,North Robinson,OH,Ohio,North Robinson OH
23775,Ewing,VA,Virginia,Ewing VA
23776,Taylorsville,CA,California,Taylorsville CA
23777,Bay Center,WA,Washington,Bay Center WA
23778,Petrolia,PA,Pennsylvania,Petrolia PA
23779,Fountain,MI,Michigan,Fountain MI
23780,Trenton,SC,South Carolina,Trenton SC
23781,New Edinburg,AR,Arkansas,New Edinburg AR
23782,Paint Rock,AL,Alabama,Paint Rock AL
23783,Pittsburg,OK,Oklahoma,Pittsburg OK
23784,Mill Shoals,IL,Illinois,Mill Shoals IL
23785,Broaddus,TX,Texas,Broaddus TX
23786,Oakwood Park,MO,Missouri,Oakwood Park MO
23787,Fishing Creek,MD,Maryland,Fishing Creek MD
23788,Vaughnsville,OH,Ohio,Vaughnsville OH
23789,Eland,WI,Wisconsin,Eland WI
23790,Coffee Creek,CA,California,Coffee Creek CA
23791,Waterloo,AL,Alabama,Waterloo AL
23792,O'Kean,AR,Arkansas,O'Kean AR
23793,Marquand,MO,Missouri,Marquand MO
23794,Altona,IN,Indiana,Altona IN
23795,Harrells,NC,North Carolina,Harrells NC
23796,Garden Grove,IA,Iowa,Garden Grove IA
23797,Lilly,GA,Georgia,Lilly GA
23798,Scotia,SC,South Carolina,Scotia SC
23799,Blencoe,IA,Iowa,Blencoe IA
23800,Providence,AL,Alabama,Providence AL
23801,Holland,MO,Missouri,Holland MO
23802,Glen Jean,WV,West Virginia,Glen Jean WV
23803,Bradley,SC,South Carolina,Bradley SC
23804,Bear Valley,CA,California,Bear Valley CA
23805,Meire Grove,MN,Minnesota,Meire Grove MN
23806,Sugar Mountain,NC,North Carolina,Sugar Mountain NC
23807,Tyro,KS,Kansas,Tyro KS
23808,Iola,PA,Pennsylvania,Iola PA
23809,Pecan Gap,TX,Texas,Pecan Gap TX
23810,Pine Glen,PA,Pennsylvania,Pine Glen PA
23811,Raemon,NC,North Carolina,Raemon NC
23812,Summit Station,PA,Pennsylvania,Summit Station PA
23813,Newton Hamilton,PA,Pennsylvania,Newton Hamilton PA
23814,Mount Cory,OH,Ohio,Mount Cory OH
23815,Spillertown,IL,Illinois,Spillertown IL
23816,Frederick,SD,South Dakota,Frederick SD
23817,Dalton,WI,Wisconsin,Dalton WI
23818,Mitchellville,TN,Tennessee,Mitchellville TN
23819,Eureka,NC,North Carolina,Eureka NC
23820,Trumbull,NE,Nebraska,Trumbull NE
23821,Radar Base,TX,Texas,Radar Base TX
23822,Volga,IA,Iowa,Volga IA
23823,Zanesfield,OH,Ohio,Zanesfield OH
23824,Plessis,NY,New York,Plessis NY
23825,Sugartown,LA,Louisiana,Sugartown LA
23826,Edwardsville,AL,Alabama,Edwardsville AL
23827,Baylis,IL,Illinois,Baylis IL
23828,Glenview Manor,KY,Kentucky,Glenview Manor KY
23829,Hancock,IA,Iowa,Hancock IA
23830,Peck,ID,Idaho,Peck ID
23831,Marklesburg,PA,Pennsylvania,Marklesburg PA
23832,Ramos,TX,Texas,Ramos TX
23833,Fulton,AR,Arkansas,Fulton AR
23834,Russellville,SC,South Carolina,Russellville SC
23835,Donnellson,IL,Illinois,Donnellson IL
23836,Burket,IN,Indiana,Burket IN
23837,Shumway,IL,Illinois,Shumway IL
23838,Okabena,MN,Minnesota,Okabena MN
23839,Edgar Springs,MO,Missouri,Edgar Springs MO
23840,Neck City,MO,Missouri,Neck City MO
23841,Hendersonville,PA,Pennsylvania,Hendersonville PA
23842,Cerro Gordo,NC,North Carolina,Cerro Gordo NC
23843,Cokesbury,SC,South Carolina,Cokesbury SC
23844,Norwood,MI,Michigan,Norwood MI
23845,Scraper,OK,Oklahoma,Scraper OK
23846,Winifred,MT,Montana,Winifred MT
23847,Munich,ND,North Dakota,Munich ND
23848,Newtonia,MO,Missouri,Newtonia MO
23849,Epworth,GA,Georgia,Epworth GA
23850,Montrose,IL,Illinois,Montrose IL
23851,Eden,WY,Wyoming,Eden WY
23852,Lincolnville,PA,Pennsylvania,Lincolnville PA
23853,Nash,OK,Oklahoma,Nash OK
23854,Jonesville,IN,Indiana,Jonesville IN
23855,Woodburn,IA,Iowa,Woodburn IA
23856,Wentworth,SD,South Dakota,Wentworth SD
23857,Rembrandt,IA,Iowa,Rembrandt IA
23858,Opdyke West,TX,Texas,Opdyke West TX
23859,Baileys Harbor,WI,Wisconsin,Baileys Harbor WI
23860,Millersburg,MI,Michigan,Millersburg MI
23861,Ruthville,ND,North Dakota,Ruthville ND
23862,Arthur,IA,Iowa,Arthur IA
23863,Nelson,MN,Minnesota,Nelson MN
23864,Rosewood,OH,Ohio,Rosewood OH
23865,Holbrook,NE,Nebraska,Holbrook NE
23866,Port Wing,WI,Wisconsin,Port Wing WI
23867,Woodside,DE,Delaware,Woodside DE
23868,Caledonia,IL,Illinois,Caledonia IL
23869,Poneto,IN,Indiana,Poneto IN
23870,Munjor,KS,Kansas,Munjor KS
23871,Mission Woods,KS,Kansas,Mission Woods KS
23872,Hortonville,NY,New York,Hortonville NY
23873,Hollis,AK,Alaska,Hollis AK
23874,Lincolnville,KS,Kansas,Lincolnville KS
23875,South Haven,MN,Minnesota,South Haven MN
23876,Tipton,KS,Kansas,Tipton KS
23877,Homer,MN,Minnesota,Homer MN
23878,Lowrys,SC,South Carolina,Lowrys SC
23879,Yolo,CA,California,Yolo CA
23880,Inger,MN,Minnesota,Inger MN
23881,Tonto Village,AZ,Arizona,Tonto Village AZ
23882,Mellott,IN,Indiana,Mellott IN
23883,Okahumpka,FL,Florida,Okahumpka FL
23884,Onslow,IA,Iowa,Onslow IA
23885,Gilbertown,AL,Alabama,Gilbertown AL
23886,Beecher Falls,VT,Vermont,Beecher Falls VT
23887,Kahlotus,WA,Washington,Kahlotus WA
23888,Atwood,CO,Colorado,Atwood CO
23889,Dunbar,NE,Nebraska,Dunbar NE
23890,Copemish,MI,Michigan,Copemish MI
23891,Union,NH,New Hampshire,Union NH
23892,Scotland,IN,Indiana,Scotland IN
23893,Union Center,WI,Wisconsin,Union Center WI
23894,Patch Grove,WI,Wisconsin,Patch Grove WI
23895,Edgefield,LA,Louisiana,Edgefield LA
23896,Enville,TN,Tennessee,Enville TN
23897,Haralson,GA,Georgia,Haralson GA
23898,Pittsboro,MS,Mississippi,Pittsboro MS
23899,Leota,MN,Minnesota,Leota MN
23900,Fort Bidwell,CA,California,Fort Bidwell CA
23901,Harpster,OH,Ohio,Harpster OH
23902,Callensburg,PA,Pennsylvania,Callensburg PA
23903,Beason,IL,Illinois,Beason IL
23904,Bloomington,MD,Maryland,Bloomington MD
23905,Queets,WA,Washington,Queets WA
23906,Winterhaven,CA,California,Winterhaven CA
23907,Reader,AR,Arkansas,Reader AR
23908,Woody Creek,CO,Colorado,Woody Creek CO
23909,Hooppole,IL,Illinois,Hooppole IL
23910,Stockton,IA,Iowa,Stockton IA
23911,Newry,SC,South Carolina,Newry SC
23912,Pickrell,NE,Nebraska,Pickrell NE
23913,Farrell,MS,Mississippi,Farrell MS
23914,Tomales,CA,California,Tomales CA
23915,Franklin,AR,Arkansas,Franklin AR
23916,Moscow,OH,Ohio,Moscow OH
23917,Sheyenne,ND,North Dakota,Sheyenne ND
23918,Dunn Center,ND,North Dakota,Dunn Center ND
23919,Garey,CA,California,Garey CA
23920,Breedsville,MI,Michigan,Breedsville MI
23921,Iron Horse,CA,California,Iron Horse CA
23922,Iron Post,OK,Oklahoma,Iron Post OK
23923,Rail Road Flat,CA,California,Rail Road Flat CA
23924,Wimbledon,ND,North Dakota,Wimbledon ND
23925,Dwight,NE,Nebraska,Dwight NE
23926,Forada,MN,Minnesota,Forada MN
23927,Friendship,AR,Arkansas,Friendship AR
23928,Kamrar,IA,Iowa,Kamrar IA
23929,Allen,MI,Michigan,Allen MI
23930,Laredo,MO,Missouri,Laredo MO
23931,Eunola,AL,Alabama,Eunola AL
23932,Sunset,AR,Arkansas,Sunset AR
23933,Drakesville,IA,Iowa,Drakesville IA
23934,Exeland,WI,Wisconsin,Exeland WI
23935,Little York,IN,Indiana,Little York IN
23936,Steptoe,WA,Washington,Steptoe WA
23937,Gilliam,MO,Missouri,Gilliam MO
23938,Long Creek,OR,Oregon,Long Creek OR
23939,Starr,SC,South Carolina,Starr SC
23940,Amador City,CA,California,Amador City CA
23941,Bremen,KY,Kentucky,Bremen KY
23942,West Leipsic,OH,Ohio,West Leipsic OH
23943,Morganville,KS,Kansas,Morganville KS
23944,Dixie,WA,Washington,Dixie WA
23945,Buford,OH,Ohio,Buford OH
23946,Radnor,OH,Ohio,Radnor OH
23947,Fort Apache,AZ,Arizona,Fort Apache AZ
23948,Diamond Beach,NJ,New Jersey,Diamond Beach NJ
23949,Big Bay,MI,Michigan,Big Bay MI
23950,Wawona,CA,California,Wawona CA
23951,Hughesville,MO,Missouri,Hughesville MO
23952,Bolckow,MO,Missouri,Bolckow MO
23953,Beattie,KS,Kansas,Beattie KS
23954,Atmautluak,AK,Alaska,Atmautluak AK
23955,Mooreton,ND,North Dakota,Mooreton ND
23956,Greenway,AR,Arkansas,Greenway AR
23957,Shippingport,PA,Pennsylvania,Shippingport PA
23958,Herron,MT,Montana,Herron MT
23959,Register,GA,Georgia,Register GA
23960,Du Bois,IL,Illinois,Du Bois IL
23961,Brave,PA,Pennsylvania,Brave PA
23962,Sidney,AR,Arkansas,Sidney AR
23963,Tiawah,OK,Oklahoma,Tiawah OK
23964,Kalihiwai,HI,Hawaii,Kalihiwai HI
23965,Watson,MN,Minnesota,Watson MN
23966,East Waterford,PA,Pennsylvania,East Waterford PA
23967,Mitchell,GA,Georgia,Mitchell GA
23968,Tedrow,OH,Ohio,Tedrow OH
23969,Study Butte,TX,Texas,Study Butte TX
23970,Verdi,CA,California,Verdi CA
23971,Bloomingdale,OH,Ohio,Bloomingdale OH
23972,Prairieburg,IA,Iowa,Prairieburg IA
23973,Grenola,KS,Kansas,Grenola KS
23974,Negley,OH,Ohio,Negley OH
23975,Elberon,IA,Iowa,Elberon IA
23976,Hustler,WI,Wisconsin,Hustler WI
23977,Megargel,TX,Texas,Megargel TX
23978,Fillmore,MO,Missouri,Fillmore MO
23979,Onaway,ID,Idaho,Onaway ID
23980,Olmito and Olmito,TX,Texas,Olmito and Olmito TX
23981,Golden,MS,Mississippi,Golden MS
23982,Camden,MO,Missouri,Camden MO
23983,Lake Tomahawk,WI,Wisconsin,Lake Tomahawk WI
23984,Northome,MN,Minnesota,Northome MN
23985,Heckscherville,PA,Pennsylvania,Heckscherville PA
23986,West Elkton,OH,Ohio,West Elkton OH
23987,Lope̱o,TX,Texas,Lope̱o TX
23988,Dell,AR,Arkansas,Dell AR
23989,Lequire,OK,Oklahoma,Lequire OK
23990,Gurley,NE,Nebraska,Gurley NE
23991,Water Valley,KY,Kentucky,Water Valley KY
23992,Saco,MT,Montana,Saco MT
23993,Coral,PA,Pennsylvania,Coral PA
23994,Nashville,OH,Ohio,Nashville OH
23995,Newhalen,AK,Alaska,Newhalen AK
23996,Beaverton,AL,Alabama,Beaverton AL
23997,Craig,NE,Nebraska,Craig NE
23998,Spring Garden,AL,Alabama,Spring Garden AL
23999,Stronach,MI,Michigan,Stronach MI
24000,Cool,TX,Texas,Cool TX
24001,Locustdale,PA,Pennsylvania,Locustdale PA
24002,Minnesota City,MN,Minnesota,Minnesota City MN
24003,Thornhill,KY,Kentucky,Thornhill KY
24004,Latah,WA,Washington,Latah WA
24005,Wren,OH,Ohio,Wren OH
24006,Howard City,NE,Nebraska,Howard City NE
24007,New Cambria,MO,Missouri,New Cambria MO
24008,Alligator,MS,Mississippi,Alligator MS
24009,Benson,PA,Pennsylvania,Benson PA
24010,Boxholm,IA,Iowa,Boxholm IA
24011,Dent,MN,Minnesota,Dent MN
24012,Broughton,IL,Illinois,Broughton IL
24013,Millerville,AL,Alabama,Millerville AL
24014,Culloden,GA,Georgia,Culloden GA
24015,Clawson,UT,Utah,Clawson UT
24016,Onycha,AL,Alabama,Onycha AL
24017,Emmett,KS,Kansas,Emmett KS
24018,Hosmer,SD,South Dakota,Hosmer SD
24019,Crane,MT,Montana,Crane MT
24020,Eldred,IL,Illinois,Eldred IL
24021,Tse Bonito,NM,New Mexico,Tse Bonito NM
24022,Rantoul,KS,Kansas,Rantoul KS
24023,Broadway,NJ,New Jersey,Broadway NJ
24024,Worthville,KY,Kentucky,Worthville KY
24025,Deep River,WA,Washington,Deep River WA
24026,Oljato-Monument Valley,AZ,Arizona,Oljato-Monument Valley AZ
24027,Wing,ND,North Dakota,Wing ND
24028,Franklin,MD,Maryland,Franklin MD
24029,Franktown,CO,Colorado,Franktown CO
24030,Homestead,MO,Missouri,Homestead MO
24031,Henderson,IA,Iowa,Henderson IA
24032,Elk Mountain,WY,Wyoming,Elk Mountain WY
24033,Ashton,NE,Nebraska,Ashton NE
24034,Maysville,IA,Iowa,Maysville IA
24035,Ogema,MN,Minnesota,Ogema MN
24036,Rayle,GA,Georgia,Rayle GA
24037,Rossburg,OH,Ohio,Rossburg OH
24038,St. Lawrence,SD,South Dakota,St. Lawrence SD
24039,Royal Lakes,IL,Illinois,Royal Lakes IL
24040,Raymond,NE,Nebraska,Raymond NE
24041,Wilson,WI,Wisconsin,Wilson WI
24042,Arctic Village,AK,Alaska,Arctic Village AK
24043,Blockton,IA,Iowa,Blockton IA
24044,Valley Home,CA,California,Valley Home CA
24045,Newberry,IN,Indiana,Newberry IN
24046,Blythedale,MO,Missouri,Blythedale MO
24047,Twin Forks,NM,New Mexico,Twin Forks NM
24048,Winnett,MT,Montana,Winnett MT
24049,Mount Croghan,SC,South Carolina,Mount Croghan SC
24050,Boykin,SC,South Carolina,Boykin SC
24051,Dewy Rose,GA,Georgia,Dewy Rose GA
24052,Raymond,OH,Ohio,Raymond OH
24053,Palestine,OH,Ohio,Palestine OH
24054,Port Lions,AK,Alaska,Port Lions AK
24055,Bee,NE,Nebraska,Bee NE
24056,Milton,KS,Kansas,Milton KS
24057,Ophir,CO,Colorado,Ophir CO
24058,Decatur City,IA,Iowa,Decatur City IA
24059,Luray,KS,Kansas,Luray KS
24060,Helix,OR,Oregon,Helix OR
24061,Minden City,MI,Michigan,Minden City MI
24062,Roseville,PA,Pennsylvania,Roseville PA
24063,Crystal Bay,NV,Nevada,Crystal Bay NV
24064,Buffalo,ND,North Dakota,Buffalo ND
24065,San Cristobal,NM,New Mexico,San Cristobal NM
24066,Davis City,IA,Iowa,Davis City IA
24067,Custar,OH,Ohio,Custar OH
24068,Fort Seneca,OH,Ohio,Fort Seneca OH
24069,Hyannis,NE,Nebraska,Hyannis NE
24070,Fairview,PA,Pennsylvania,Fairview PA
24071,Easton,MN,Minnesota,Easton MN
24072,Alger,WA,Washington,Alger WA
24073,Maryhill Estates,KY,Kentucky,Maryhill Estates KY
24074,Trinway,OH,Ohio,Trinway OH
24075,Johnstown,WY,Wyoming,Johnstown WY
24076,Garden City,IA,Iowa,Garden City IA
24077,Broadview,MT,Montana,Broadview MT
24078,Crouch,ID,Idaho,Crouch ID
24079,Rudyard,MT,Montana,Rudyard MT
24080,Funk,NE,Nebraska,Funk NE
24081,Hardwick,MN,Minnesota,Hardwick MN
24082,Gainesville,AL,Alabama,Gainesville AL
24083,Danbury,NC,North Carolina,Danbury NC
24084,Ratcliff,AR,Arkansas,Ratcliff AR
24085,San Simon,AZ,Arizona,San Simon AZ
24086,Offerle,KS,Kansas,Offerle KS
24087,Amberg,WI,Wisconsin,Amberg WI
24088,Howard,OH,Ohio,Howard OH
24089,Latty,OH,Ohio,Latty OH
24090,Elk Creek,CA,California,Elk Creek CA
24091,Nelson,MO,Missouri,Nelson MO
24092,Ensign,KS,Kansas,Ensign KS
24093,Wynot,NE,Nebraska,Wynot NE
24094,Grayridge,MO,Missouri,Grayridge MO
24095,Sugar Bush Knolls,OH,Ohio,Sugar Bush Knolls OH
24096,Medon,TN,Tennessee,Medon TN
24097,Nageezi,NM,New Mexico,Nageezi NM
24098,Buckhead,GA,Georgia,Buckhead GA
24099,Glenwood,AL,Alabama,Glenwood AL
24100,Alpine,OR,Oregon,Alpine OR
24101,Metaline,WA,Washington,Metaline WA
24102,Middle Village,WI,Wisconsin,Middle Village WI
24103,Beaman,IA,Iowa,Beaman IA
24104,Choptank,MD,Maryland,Choptank MD
24105,Whiting,KS,Kansas,Whiting KS
24106,Carney,MI,Michigan,Carney MI
24107,Calpine,CA,California,Calpine CA
24108,Dune Acres,IN,Indiana,Dune Acres IN
24109,Slick,OK,Oklahoma,Slick OK
24110,Cowgill,MO,Missouri,Cowgill MO
24111,Hebron,WI,Wisconsin,Hebron WI
24112,Woodland,AL,Alabama,Woodland AL
24113,Banner,IL,Illinois,Banner IL
24114,Mina,NV,Nevada,Mina NV
24115,Macksburg,OH,Ohio,Macksburg OH
24116,Hebo,OR,Oregon,Hebo OR
24117,Frost,MN,Minnesota,Frost MN
24118,Layton,FL,Florida,Layton FL
24119,Deer Creek,AZ,Arizona,Deer Creek AZ
24120,Proberta,CA,California,Proberta CA
24121,Fountain N' Lakes,MO,Missouri,Fountain N' Lakes MO
24122,Cleveland,IL,Illinois,Cleveland IL
24123,Weldona,CO,Colorado,Weldona CO
24124,Green Bank,WV,West Virginia,Green Bank WV
24125,Conception Junction,MO,Missouri,Conception Junction MO
24126,Columbia,NJ,New Jersey,Columbia NJ
24127,New Grand Chain,IL,Illinois,New Grand Chain IL
24128,Warba,MN,Minnesota,Warba MN
24129,Copper City,MI,Michigan,Copper City MI
24130,Greenbush,VA,Virginia,Greenbush VA
24131,Bald Head Island,NC,North Carolina,Bald Head Island NC
24132,Los Cerrillos,NM,New Mexico,Los Cerrillos NM
24133,Comanche Creek,CO,Colorado,Comanche Creek CO
24134,Modoc,IN,Indiana,Modoc IN
24135,West Sunbury,PA,Pennsylvania,West Sunbury PA
24136,Barnum,IA,Iowa,Barnum IA
24137,Bellerive Acres,MO,Missouri,Bellerive Acres MO
24138,Centerville,MO,Missouri,Centerville MO
24139,Mokane,MO,Missouri,Mokane MO
24140,Butlerville,IN,Indiana,Butlerville IN
24141,Valley Head,WV,West Virginia,Valley Head WV
24142,Camargo,OK,Oklahoma,Camargo OK
24143,Michiana,MI,Michigan,Michiana MI
24144,Deaver,WY,Wyoming,Deaver WY
24145,Edinburg,ND,North Dakota,Edinburg ND
24146,Doland,SD,South Dakota,Doland SD
24147,Kline,SC,South Carolina,Kline SC
24148,Fort Bridger,WY,Wyoming,Fort Bridger WY
24149,Atlanta,KS,Kansas,Atlanta KS
24150,Arlington,IL,Illinois,Arlington IL
24151,Thor,IA,Iowa,Thor IA
24152,Bendon,MI,Michigan,Bendon MI
24153,Sayner,WI,Wisconsin,Sayner WI
24154,Riverview,AL,Alabama,Riverview AL
24155,Gravity,IA,Iowa,Gravity IA
24156,Mulkeytown,IL,Illinois,Mulkeytown IL
24157,Gilboa,OH,Ohio,Gilboa OH
24158,Leona,TX,Texas,Leona TX
24159,Blacksville,WV,West Virginia,Blacksville WV
24160,Watson,AR,Arkansas,Watson AR
24161,Kennedy,MN,Minnesota,Kennedy MN
24162,Loch Arbour,NJ,New Jersey,Loch Arbour NJ
24163,Brookhurst,WY,Wyoming,Brookhurst WY
24164,Port Costa,CA,California,Port Costa CA
